,sloc_physical_mod_list,sloc_logical_mod_list,param_mod_list
3189,60,42,2
3190,51,30,0
3191,116,89,9
3192,138,2,0
3193,23,17,0
3194,138,2,0
3195,25,19,0
3196,65,57,5
3197,71,64,1
3198,140,91,4
3199,106,74,0
3200,76,52,0
3201,29,0,0
3202,83,52,2
3203,40,0,0
3204,57,41,1
3205,227,153,1
3206,108,81,2
3207,102,71,10
3208,97,58,0
3209,120,107,6
3210,37,30,0
3211,1009,457,109
3212,132,62,3
3213,133,88,2
3214,42,25,0
3215,134,0,0
3216,1,229,12
3217,60,42,0
3218,55,14,1
3219,96,76,0
3220,59,37,0
3221,570,347,49
3222,99,71,4
3223,133,85,2
3224,62,53,0
3225,75,48,0
3226,43,25,0
3227,49,37,0
3228,121,107,8
3229,74,48,2
3230,77,68,6
3231,528,367,0
3232,46,34,0
3233,95,65,2
3234,42,36,0
3235,53,46,0
3236,109,81,5
3237,60,47,5
3238,106,94,7
3239,42,13,0
3240,86,70,1
3241,32,26,0
3242,38,29,0
3243,50,17,0
3244,133,85,2
3245,32,22,1
3246,43,14,0
3247,662,95,1
3248,31,29,0
3249,92,2,0
3250,210,22,0
3251,139,101,2
3252,70,42,3
3253,93,58,7
3254,73,37,12
3255,104,72,0
3256,107,86,6
3257,53,47,0
3258,66,45,0
3259,38,18,0
3260,28,18,0
3261,59,21,0
3262,133,64,2
3263,103,74,0
3264,4334,812,28
3265,59,45,0
3266,122,8,0
3267,128,99,8
3268,494,355,0
3269,135,74,3
3270,54,41,5
3271,103,57,0
3272,19,22,0
3273,196,115,2
3274,134,88,10
3275,88,60,0
3276,134,54,2
3277,89,61,0
3278,73,40,0
3279,48,42,5
3280,51,44,5
3281,31,29,0
3282,87,2,0
3283,114,81,5
3284,71,35,0
3285,17,21,0
3286,20,16,0
3287,132,96,5
3288,48,37,0
3289,141,53,2
3290,66,58,3
3291,139,71,3
3292,63,19,0
3293,58,46,0
3294,90,31,0
3295,97,73,1
3296,46,33,4
3297,127,63,2
3298,303,215,14
3299,7,4,0
3300,62,59,2
3301,195,113,2
3302,6,3,0
3303,83,72,6
3304,27,3,0
3305,6,3,0
3306,111,32,0
3307,6,3,0
3308,95,62,2
3309,71,47,5
3310,80,64,7
3311,18,11,0
3312,28,21,0
3313,101,65,4
3314,97,24,0
3315,223,3,0
3316,31,25,0
3317,47,36,0
3318,69,43,0
3319,64,50,5
3320,65,24,0
3321,47,35,5
3322,113,28,0
3323,77,69,13
3324,32,0,0
3325,28,21,0
3326,22,17,0
3327,37,15,1
3328,35,32,1
3329,102,75,0
3330,87,56,4
3331,96,61,0
3332,45,21,3
3333,42,22,3
3334,62,77,0
3335,224,192,35
3336,68,20,0
3337,56,23,0
3338,3,3,0
3339,33,27,0
3340,3,3,0
3341,4,5,0
3342,126,28,2
3343,143,43,2
3344,200,57,3
3345,74,62,6
3346,128,2,0
3347,71,58,1
3348,85,0,0
3349,87,52,12
3350,29,19,1
3351,443,297,58
3352,72,53,0
3353,95,79,0
3354,60,49,0
3355,91,2,0
3356,44,2,0
3357,142,23,2
3358,85,76,0
3359,78,47,5
3360,1756,1755,12
3361,11,0,0
3362,62,45,0
3363,5,5,0
3364,83,45,4
3365,29,20,0
3366,29,0,0
3367,82,60,2
3368,10,5,0
3369,90,82,6
3370,102,88,0
3371,57,47,3
3372,40,23,0
3373,108,65,6
3374,30,25,0
3375,64,39,3
3376,43,24,0
3377,88,59,0
3378,30,23,0
3379,41,32,0
3380,96,78,1
3381,45,24,3
3382,20,10,0
3383,69,56,7
3384,60,1,0
3385,95,64,0
3386,33,1,0
3387,43,0,0
3388,16,0,0
3389,66,37,0
3390,86,66,0
3391,100,1,0
3392,190,0,0
3393,99,70,0
3394,205,167,2
3395,108,5,0
3396,571,27,0
3397,21,17,0
3398,3,3,0
3399,234,121,16
3400,43,2,0
3401,202,3,0
3402,124,77,0
3403,17,0,0
3404,30,17,0
3405,71,63,7
3406,29,18,6
3407,69,49,0
3408,3,1,0
3409,52,37,0
3410,31,25,0
3411,29,0,0
3412,141,103,0
3413,30,24,0
3414,45,41,0
3415,77,19,0
3416,54,42,2
3417,95,34,0
3418,96,79,5
3419,19,2,0
3420,50,33,0
3421,66,41,2
3422,6,4,0
3423,48,38,1
3424,41,0,0
3425,224,118,5
3426,332,364,46
3427,1145,1148,7
3428,148,119,9
3429,6,1,0
3430,32,22,0
3431,20,10,0
3432,75,41,2
3433,122,69,2
3434,57,34,4
3435,38,23,0
3436,40,32,0
3437,31,23,0
3438,71,22,0
3439,78,59,2
3440,184,111,11
3441,62,50,2
3442,27,19,0
3443,47,27,1
3444,181,115,2
3445,49,33,4
3446,80,42,9
3447,74,61,10
3448,78,30,0
3449,50,33,0
3450,21,1,0
3451,15,1,0
3452,84,66,5
3453,52,2,0
3454,104,55,1
3455,113,88,7
3456,699,450,0
3457,108,26,0
3458,57,32,0
3459,168,51,2
3460,43,0,0
3461,152,152,0
3462,53,43,0
3463,43,30,0
3464,48,35,8
3465,3,1,0
3466,443,229,29
3467,55,46,2
3468,219,195,0
3469,51,1,0
3470,100,1,0
3471,94,52,5
3472,33,1,0
3473,161,192,9
3474,79,35,0
3475,38,26,0
3476,47,34,7
3477,97,78,6
3478,332,364,46
3479,1145,1147,7
3480,268,153,0
3481,405,332,0
3482,90,4,1
3483,132,44,0
3484,263,191,14
3485,26,15,0
3486,120,0,0
3487,24,19,0
3488,34,27,0
3489,2025,966,204
3490,125,94,0
3491,93,65,0
3492,58,30,0
3493,133,121,0
3494,81,72,3
3495,124,0,0
3496,50,23,0
3497,68,59,0
3498,57,42,4
3499,80,0,0
3500,138,115,0
3501,85,70,9
3502,221,71,4
3503,124,0,0
3504,52,28,0
3505,66,51,8
3506,43,23,0
3507,83,71,0
3508,73,56,8
3509,94,77,2
3510,53,29,3
3511,93,42,2
3512,80,48,6
3513,51,33,0
3514,6,5,0
3515,152,87,3
3516,84,42,9
3517,97,58,0
3518,46,34,2
3519,40,26,0
3520,63,51,2
3521,87,34,0
3522,29,0,0
3523,35,0,0
3524,30,0,0
3525,35,0,0
3526,62,0,0
3527,149,136,0
3528,47,38,0
3529,188,44,6
3530,75,62,0
3531,51,29,0
3532,76,44,0
3533,78,50,0
3534,125,105,10
3535,37,0,0
3536,40,0,0
3537,20,0,0
3538,35,0,0
3539,35,0,0
3540,161,151,1
3541,79,61,2
3542,35,22,6
3543,29,19,1
3544,109,71,3
3545,59,52,0
3546,68,19,0
3547,58,37,0
3548,82,25,1
3549,393,327,7
3550,60,43,0
3551,42,32,0
3552,63,51,0
3553,63,43,1
3554,148,121,1
3555,84,2849,684
3556,120,83,0
3557,1,233,56
3558,51,30,0
3559,45,29,0
3560,134,39,9
3561,35,32,0
3562,56,46,0
3563,19,13,0
3564,33,29,0
3565,12,7,3
3566,73,60,12
3567,107,54,6
3568,153,52,9
3569,64,41,0
3570,102,59,1
3571,53,43,0
3572,159,75,4
3573,100,76,4
3574,70,44,0
3575,42,30,0
3576,44,0,0
3577,50,38,0
3578,95,78,7
3579,116,27,0
3580,162,93,5
3581,39,35,0
3582,49,29,9
3583,58,35,1
3584,25,22,0
3585,206,138,14
3586,90,82,4
3587,27,19,0
3588,54,43,0
3589,93,67,21
3590,156,61,11
3591,10,3,0
3592,21,13,1
3593,157,95,6
3594,140,43,13
3595,11,7,0
3596,84,49,13
3597,35,19,15
3598,102,59,5
3599,271,62,11
3600,87,84,3
3601,43,23,0
3602,79,51,1
3603,84,2849,684
3604,137,99,0
3605,1,233,56
3606,108,52,1
3607,84,2849,684
3608,89,72,3
3609,1,233,56
3610,303,234,5
3611,59,45,4
3612,155,95,7
3613,43,30,0
3614,6,1,0
3615,191,123,8
3616,286,184,3
3617,46,41,0
3618,38,26,0
3619,47,34,7
3620,1,4618,401
3621,271,168,11
3622,50,44,3
3623,129,72,2
3624,45,31,0
3625,39,18,0
3626,46,39,6
3627,52,38,2
3628,122,22,2
3629,37,29,0
3630,40,2,0
3631,108,81,0
3632,63,50,0
3633,74,60,10
3634,1,27125,1423
3635,84,2849,684
3636,120,90,5
3637,1,233,56
3638,39,19,2
3639,87,67,0
3640,37,28,11
3641,106,60,0
3642,127,106,0
3643,163,140,0
3644,71,41,0
3645,99,59,2
3646,18,12,7
3647,74,43,3
3648,62,54,4
3649,648,644,6
3650,238,0,0
3651,102,7,5
3652,77,55,1
3653,70,24,0
3654,70,44,0
3655,206,52,6
3656,26,15,0
3657,364,127,18
3658,41,2,0
3659,25,17,0
3660,64,21,0
3661,40,34,4
3662,53,46,6
3663,35,27,0
3664,41,35,4
3665,53,45,6
3666,14,9,0
3667,112,25,1
3668,91,33,1
3669,44,28,0
3670,68,41,6
3671,93,0,0
3672,279,224,0
3673,45,0,0
3674,28,0,0
3675,3,2,0
3676,89,72,1
3677,128,54,1
3678,65,48,0
3679,101,35,0
3680,51,35,12
3681,41,26,0
3682,48,25,0
3683,2,5,0
3684,9,8,0
3685,38,0,0
3686,18,0,0
3687,16,15,0
3688,16,2,0
3689,218,206,2
3690,18,13,0
3691,33,1,0
3692,39,1,0
3693,133,112,6
3694,75,20,0
3695,84,59,6
3696,148,102,1
3697,102,77,0
3698,51,43,5
3699,185,134,6
3700,146,41,3
3701,3,3,0
3702,4,4,0
3703,60,46,0
3704,69,58,1
3705,43,24,0
3706,77,55,0
3707,13,2,0
3708,22,2,0
3709,56,45,6
3710,47,29,0
3711,43,34,0
3712,117,24,0
3713,9,16,0
3714,35,25,0
3715,81,47,1
3716,49,50,5
3717,366,37,0
3718,113,35,0
3719,44,0,0
3720,103,92,0
3721,40,23,0
3722,54,4,1
3723,44,35,0
3724,30,22,0
3725,29,21,0
3726,146,22,0
3727,20,0,0
3728,31,23,0
3729,34,21,3
3730,120,76,8
3731,101,64,4
3732,18,12,7
3733,65,24,4
3734,113,74,0
3735,118,49,1
3736,249,126,16
3737,1638,744,188
3738,104,56,2
3739,80,41,1
3740,58,47,0
3741,59,47,0
3742,60,40,12
3743,64,2,0
3744,275,158,16
3745,45,43,0
3746,79,22,0
3747,68,53,0
3748,100,26,1
3749,92,60,5
3750,1,1143,283
3751,78,57,0
3752,99,42,0
3753,196,130,0
3754,98,62,13
3755,117,6,2
3756,43,37,0
3757,35,22,0
3758,3689,287,32
3759,76,62,6
3760,44,32,0
3761,1,0,0
3762,53,19,0
3763,107,74,0
3764,158,15,2
3765,193,125,8
3766,94,54,0
3767,73,64,2
3768,64,60,0
3769,102,85,3
3770,83,67,6
3771,35,28,0
3772,78,23,0
3773,144,59,0
3774,124,0,0
3775,52,27,0
3776,47,19,0
3777,58,63,3
3778,161,204,9
3779,63,0,0
3780,34,23,0
3781,29,0,0
3782,46,39,0
3783,161,204,9
3784,92,62,5
3785,70,54,5
3786,54,26,0
3787,40,35,0
3788,131,74,2
3789,190,113,23
3790,65,41,4
3791,99,36,0
3792,1,1,0
3793,22,24,0
3794,88,47,3
3795,41,1,0
3796,100,1,0
3797,34,25,0
3798,33,1,0
3799,168,0,0
3800,73,2,0
3801,91,51,0
3802,70,51,4
3803,97,76,0
3804,55,39,0
3805,82,18,0
3806,53,34,7
3807,41,30,3
3808,102,59,0
3809,33,22,2
3810,92,63,8
3811,105,2,0
3812,48,32,0
3813,70,40,6
3814,139,47,0
3815,69,19,1
3816,1,1143,283
3817,42,35,4
3818,40,31,0
3819,3689,287,32
3820,152,117,0
3821,1,0,0
3822,77,51,2
3823,94,73,5
3824,3689,287,32
3825,292,12,0
3826,49,1,0
3827,100,1,0
3828,98,47,0
3829,33,1,0
3830,44,32,0
3831,142,60,3
3832,38,20,0
3833,2,2,0
3834,95,76,0
3835,8,4,0
3836,3689,287,32
3837,16,3,0
3838,109,86,13
3839,166,140,0
3840,49,32,7
3841,99,83,4
3842,227,193,3
3843,64,49,0
3844,33,28,0
3845,55,48,5
3846,79,57,1
3847,53,39,0
3848,138,114,31
3849,132,78,9
3850,44,22,0
3851,12,1,0
3852,33,7,2
3853,36,23,4
3854,45,37,0
3855,77,61,0
3856,24,3,0
3857,4,2,0
3858,86,52,9
3859,155,80,0
3860,54,32,5
3861,47,0,0
3862,111,84,1
3863,75,29,0
3864,185,131,30
3865,39,30,0
3866,63,34,2
3867,3689,287,32
3868,177,122,23
3869,168,72,0
3870,36,26,0
3871,4,1,0
3872,41,32,0
3873,48,41,4
3874,246,177,23
3875,44,39,4
3876,120,56,6
3877,30,22,0
3878,73,45,0
3879,110,79,0
3880,106,76,11
3881,1,89,15
3882,53,38,6
3883,51,39,1
3884,55,45,3
3885,40,36,0
3886,148,100,27
3887,92,54,0
3888,621,455,23
3889,4339,1604,139
3890,138,149,9
3891,193,369,0
3892,55,35,0
3893,74,46,0
3894,19,2,0
3895,81,48,0
3896,43,2,0
3897,155,115,2
3898,104,79,8
3899,669,1,0
3900,33,1,0
3901,27,21,0
3902,3689,287,32
3903,41,26,0
3904,45,35,0
3905,112,2,0
3906,70,24,0
3907,65,54,8
3908,199,194,10
3909,198,90,1
3910,172,48,5
3911,63,47,3
3912,87,67,0
3913,70,55,0
3914,149,116,20
3915,84,65,7
3916,200,160,75
3917,218,180,11
3918,192,76,0
3919,41,33,0
3920,98,113,0
3921,84,53,6
3922,145,109,5
3923,48,37,0
3924,62,44,0
3925,443,297,58
3926,54,33,0
3927,206,171,8
3928,59,40,0
3929,40,29,0
3930,183,2,0
3931,198,50,6
3932,59,46,0
3933,73,35,0
3934,54,11,0
3935,332,364,46
3936,1145,1147,7
3937,18,14,0
3938,184,134,3
3939,148,115,11
3940,132,130,1
3941,59,46,1
3942,38,26,0
3943,27,22,0
3944,132,37,4
3945,111,0,0
3946,43,34,0
3947,56,15,0
3948,320,112,7
3949,32,17,0
3950,16,0,0
3951,55,4,1
3952,143,120,9
3953,160,128,9
3954,66,26,2
3955,77,51,3
3956,39,2,0
3957,111,1,0
3958,51,2,0
3959,193,2,0
3960,100,2,0
3961,70,2,0
3962,43,2,0
3963,116,44,1
3964,61,42,3
3965,23,18,1
3966,254,188,2
3967,243,2,0
3968,79,57,3
3969,16,2,0
3970,207,2,0
3971,178,2,0
3972,87,58,0
3973,219,59,12
3974,85,37,0
3975,41,35,0
3976,38,28,0
3977,234,29,6
3978,157,117,5
3979,216,139,6
3980,195,8,0
3981,3689,287,32
3982,169,100,0
3983,66,23,0
3984,90,0,0
3985,274,159,2
3986,63,20,0
3987,76,58,5
3988,99,22,0
3989,38,26,0
3990,47,34,7
3991,63,48,0
3992,65,50,0
3993,79,67,7
3994,4,2,0
3995,112,36,0
3996,48,23,0
3997,2576,1469,304
3998,150,65,7
3999,161,60,11
4000,90,64,1
4001,135,101,12
4002,3689,287,32
4003,174,96,0
4004,83,19,0
4005,41,30,0
4006,60,3,0
4007,35,28,3
4008,137,104,13
4009,211,65,8
4010,39,27,2
4011,230,224,0
4012,3689,287,32
4013,177,99,0
4014,84,57,4
4015,142,120,18
4016,1,1143,283
4017,69,52,0
4018,194,119,0
4019,174,114,0
4020,175,12,2
4021,38,34,0
4022,126,90,8
4023,85,55,3
4024,78,23,0
4025,72,28,0
4026,228,217,0
4027,45,36,0
4028,51,40,2
4029,46,44,4
4030,23,9,0
4031,3,2,2
4032,77,65,11
4033,116,111,0
4034,39,28,0
4035,128,4,1
4036,36,27,0
4037,107,27,0
4038,20,12,2
4039,160,92,14
4040,61,35,0
4041,49,37,0
4042,82,64,1
4043,90,30,1
4044,189,61,8
4045,207,137,0
4046,64,39,0
4047,203,58,4
4048,76,59,0
4049,115,93,15
4050,61,49,2
4051,195,92,0
4052,23,3,0
4053,130,37,0
4054,36,29,0
4055,115,41,0
4056,186,118,4
4057,73,54,25
4058,101,68,5
4059,464,343,71
4060,119,91,0
4061,159,7,0
4062,40,29,4
4063,111,87,0
4064,99,5,0
4065,106,79,6
4066,176,66,1
4067,215,116,5
4068,91,73,3
4069,109,84,11
4070,104,82,5
4071,94,67,1
4072,80,41,0
4073,103,55,0
4074,1,0,0
4075,47,37,2
4076,47,36,3
4077,130,101,13
4078,95,73,3
4079,148,116,2
4080,91,58,1
4081,116,83,27
4082,122,66,27
4083,71,49,0
4084,69,57,0
4085,91,2,0
4086,44,2,0
4087,178,120,0
4088,120,30,5
4089,2,5,0
4090,50,41,1
4091,130,22,0
4092,72,66,0
4093,108,26,0
4094,118,88,6
4095,239,176,12
4096,123,63,4
4097,51,26,0
4098,938,800,7
4099,7,4,0
4100,79,65,10
4101,84,2849,684
4102,169,62,6
4103,1,233,56
4104,12,2,0
4105,56,38,0
4106,43,33,0
4107,114,82,6
4108,58,0,0
4109,50,0,0
4110,117,0,0
4111,76,0,0
4112,79,0,0
4113,160,93,0
4114,149,43,2
4115,214,170,7
4116,214,170,7
4117,39,28,5
4118,65,1,0
4119,100,1,0
4120,74,29,0
4121,33,1,0
4122,55,43,0
4123,119,92,6
4124,25,3,0
4125,112,69,8
4126,117,79,4
4127,184,122,10
4128,161,198,9
4129,136,110,6
4130,86,51,27
4131,69,43,0
4132,137,67,0
4133,44,31,1
4134,69,1,0
4135,100,1,0
4136,73,50,0
4137,39,1,0
4138,105,59,0
4139,146,233,9
4140,215,151,18
4141,3689,287,32
4142,211,154,0
4143,116,78,1
4144,36,25,0
4145,43,31,4
4146,21,2,0
4147,120,82,1
4148,20,0,0
4149,88,81,0
4150,120,42,0
4151,19,13,2
4152,84,72,8
4153,113,33,3
4154,117,183,0
4155,105,87,1
4156,209,126,5
4157,320,70,22
4158,243,118,0
4159,98,73,17
4160,235,116,0
4161,195,63,1
4162,1,343,41
4163,176,99,19
4164,28,23,0
4165,70,63,0
4166,27,25,0
4167,43,18,0
4168,43,18,0
4169,86,76,0
4170,47,18,0
4171,23,14,1
4172,177,1,0
4173,44,1,0
4174,115,87,14
4175,111,92,9
4176,52,16,0
4177,62,53,5
4178,279,261,8
4179,192,89,0
4180,80,50,0
4181,61,16,0
4182,8,2,0
4183,103,73,5
4184,21,0,0
4185,26,0,0
4186,22,0,0
4187,70,38,0
4188,25,0,0
4189,37,30,0
4190,11,0,0
4191,10331,4664,690
4192,132,114,0
4193,204,75,3
4194,69,43,0
4195,57,40,0
4196,50,2,0
4197,14,10,0
4198,44,33,0
4199,120,30,1
4200,63,41,5
4201,133,30,1
4202,81,74,3
4203,58,46,0
4204,13,2,0
4205,47,19,0
4206,79,69,8
4207,158,142,0
4208,181,2,0
4209,179,2,0
4210,84,2849,684
4211,89,72,3
4212,1,233,56
4213,98,21,0
4214,31,23,0
4215,46,24,0
4216,89,72,6
4217,56,37,0
4218,54,34,0
4219,61,42,0
4220,38,24,0
4221,128,25,1
4222,144,98,0
4223,29,21,0
4224,73,64,3
4225,12,2,0
4226,173,124,2
4227,34,27,0
4228,14,10,0
4229,98,18,0
4230,32,26,0
4231,215,118,18
4232,52,39,0
4233,61,30,0
4234,152,33,2
4235,207,185,0
4236,87,89,2
4237,384,312,2
4238,55,37,2
4239,47,0,0
4240,40,20,0
4241,44,27,9
4242,50,7,0
4243,47,39,0
4244,89,51,0
4245,128,25,1
4246,377,45,0
4247,52,35,10
4248,110,95,7
4249,96,2,0
4250,27,15,0
4251,132,101,8
4252,24,19,0
4253,64,41,0
4254,236,183,10
4255,45,38,3
4256,47,42,1
4257,113,91,3
4258,57,42,1
4259,56,49,2
4260,63,53,1
4261,1,1,0
4262,32,26,0
4263,20,18,0
4264,26,14,0
4265,594,459,0
4266,32,15,0
4267,124,79,0
4268,37,31,0
4269,40,30,0
4270,21,2,0
4271,39,31,3
4272,73,26,0
4273,11,10,3
4274,125,100,0
4275,94,81,2
4276,86,54,3
4277,260,78,10
4278,73,53,0
4279,28,0,0
4280,39,35,1
4281,68,36,8
4282,81,55,0
4283,91,50,7
4284,17,7,0
4285,44,31,2
4286,113,90,0
4287,272,77,10
4288,138,65,9
4289,15,9,5
4290,126,97,5
4291,43,30,2
4292,54,49,0
4293,37,32,0
4294,674,286,0
4295,82,50,0
4296,152,100,0
4297,28,20,0
4298,73,58,0
4299,161,180,9
4300,28,0,0
4301,3,2,0
4302,84,68,1
4303,88,71,12
4304,198,157,18
4305,33,28,0
4306,28,0,0
4307,43,34,1
4308,105,81,8
4309,21,15,0
4310,20,16,0
4311,563,532,0
4312,1211,602,0
4313,292,318,9
4314,160,115,3
4315,20,2,0
4316,46,39,0
4317,34,17,0
4318,105,68,0
4319,169,114,5
4320,234,112,0
4321,29,18,0
4322,44,29,5
4323,52,46,3
4324,131,67,0
4325,757,477,24
4326,72,48,8
4327,64,51,8
4328,93,53,4
4329,183,84,9
4330,35,23,0
4331,99,75,8
4332,174,136,8
4333,113,86,8
4334,30,25,0
4335,94,76,4
4336,111,89,12
4337,19,3,0
4338,106,36,0
4339,34,3,0
4340,202,158,13
4341,85,85,4
4342,482,76,6
4343,25,19,1
4344,61,41,0
4345,47,42,0
4346,72,56,8
4347,33,28,0
4348,36,0,0
4349,53,47,0
4350,84,58,1
4351,50,32,0
4352,54,4,1
4353,76,62,0
4354,77,48,6
4355,98,74,8
4356,67,53,0
4357,34,25,0
4358,94,43,0
4359,105,75,1
4360,2,2,0
4361,94,51,10
4362,138,111,12
4363,32,20,2
4364,18,2,0
4365,288,313,3
4366,42,0,0
4367,78,40,3
4368,90,67,12
4369,116,95,6
4370,165,57,2
4371,47,34,0
4372,31,23,0
4373,55,50,0
4374,64,48,0
4375,174,114,0
4376,17,11,0
4377,234,2,0
4378,23,17,4
4379,90,57,11
4380,43,34,2
4381,34,26,0
4382,45,35,3
4383,112,104,0
4384,30,21,0
4385,56,44,0
4386,49,35,0
4387,141,32,2
4388,412,57,10
4389,75,47,0
4390,102,71,5
4391,161,216,9
4392,174,49,9
4393,56,40,0
4394,36,32,0
4395,87,68,6
4396,87,27,1
4397,50,24,0
4398,2576,1469,304
4399,59,30,0
4400,119,69,0
4401,191,112,8
4402,44,32,0
4403,265,61,0
4404,157,102,10
4405,164,27,0
4406,73,20,0
4407,81,53,2
4408,51,36,0
4409,472,311,0
4410,78,54,2
4411,38,28,0
4412,73,49,0
4413,90,57,3
4414,47,18,0
4415,93,65,0
4416,68,22,0
4417,61,57,0
4418,41,0,0
4419,52,57,8
4420,18,0,0
4421,46,41,7
4422,71,64,11
4423,10331,4664,690
4424,130,116,4
4425,48,30,1
4426,69,51,0
4427,200,67,10
4428,102,38,0
4429,217,126,0
4430,197,104,12
4431,77,67,6
4432,67,53,0
4433,64,48,0
4434,95,24,0
4435,643,373,12
4436,50,39,4
4437,35,26,0
4438,100,85,0
4439,69,21,0
4440,44,35,0
4441,561,154,15
4442,139,111,12
4443,201,163,12
4444,768,684,1
4445,232,188,15
4446,49,35,4
4447,111,59,0
4448,42,26,0
4449,272,144,5
4450,55,42,0
4451,45,36,3
4452,62,30,0
4453,52,36,0
4454,32,0,0
4455,104,74,0
4456,68,55,0
4457,165,123,0
4458,218,57,8
4459,109,77,10
4460,76,62,10
4461,54,43,1
4462,39,22,2
4463,266,162,12
4464,53,39,1
4465,36,28,0
4466,92,83,1
4467,66,46,0
4468,46,31,0
4469,121,85,6
4470,86,62,6
4471,95,81,6
4472,266,50,6
4473,55,33,5
4474,270,0,0
4475,58,42,4
4476,413,13,2
4477,106,50,12
4478,406,304,4
4479,165,119,3
4480,240,8,0
4481,80,2,0
4482,35,30,0
4483,84,66,5
4484,29,3,0
4485,66,34,0
4486,106,86,0
4487,47,37,0
4488,104,81,9
4489,64,49,0
4490,61,49,15
4491,24,20,0
4492,66,50,3
4493,106,71,0
4494,44,35,0
4495,98,72,9
4496,50,24,0
4497,2576,1469,304
4498,68,59,0
4499,37,23,0
4500,198,139,0
4501,96,89,0
4502,38,27,0
4503,76,25,1
4504,121,56,0
4505,49,34,4
4506,108,58,1
4507,11,3,0
4508,13,4,0
4509,62,25,0
4510,65,48,0
4511,179,0,0
4512,165,0,0
4513,388,233,15
4514,287,0,0
4515,183,0,0
4516,711,380,71
4517,1639,934,74
4518,156,147,0
4519,117,84,4
4520,47,29,0
4521,15,13,0
4522,15,11,0
4523,15,12,0
4524,51,45,0
4525,46,35,0
4526,112,2,0
4527,93,68,5
4528,128,103,16
4529,140,98,3
4530,96,54,0
4531,106,77,2
4532,34,0,0
4533,97,89,0
4534,164,34,3
4535,27,20,0
4536,114,101,11
4537,82,65,5
4538,31,23,0
4539,108,26,0
4540,87,67,0
4541,30,0,0
4542,23,18,0
4543,113,83,0
4544,32,27,0
4545,83,62,1
4546,54,38,0
4547,1,0,0
4548,426,304,3
4549,42,17,0
4550,135,121,2
4551,94,73,10
4552,55,32,0
4553,31,25,0
4554,32,0,0
4555,45,33,6
4556,77,1,0
4557,54,27,1
4558,97,39,2
4559,30,3,0
4560,28,0,0
4561,50,36,0
4562,22,0,0
4563,42,31,0
4564,143,35,0
4565,17,2,0
4566,14,3,0
4567,67,54,2
4568,121,46,0
4569,78,49,4
4570,234,114,1
4571,325,193,13
4572,51,42,2
4573,99,85,1
4574,107,73,5
4575,97,90,11
4576,138,36,1
4577,185,81,7
4578,135,109,4
4579,65,58,0
4580,71,47,0
4581,39,31,0
4582,46,38,0
4583,34,27,0
4584,112,27,0
4585,70,25,0
4586,134,107,9
4587,78,30,0
4588,36,29,0
4589,30,24,0
4590,135,76,3
4591,23,18,0
4592,20,17,0
4593,22,16,0
4594,48,31,3
4595,47,30,3
4596,28,16,0
4597,49,37,0
4598,180,22,0
4599,124,102,9
4600,171,125,6
4601,58,41,0
4602,40,18,0
4603,319,163,35
4604,145,64,6
4605,78,69,0
4606,149,25,1
4607,131,26,0
4608,60,46,0
4609,156,130,8
4610,79,63,3
4611,13,2,0
4612,148,50,5
4613,56,26,3
4614,49,29,0
4615,168,142,8
4616,73,66,0
4617,187,68,7
4618,56,40,0
4619,92,2,0
4620,56,40,0
4621,92,2,0
4622,56,40,0
4623,92,2,0
4624,40,34,0
4625,46,4,0
4626,239,176,12
4627,123,63,4
4628,187,158,2
4629,58,44,0
4630,37,1,0
4631,100,1,0
4632,169,86,0
4633,33,1,0
4634,53,43,0
4635,122,87,0
4636,18,3,0
4637,3,2,0
4638,42,28,0
4639,119,40,0
4640,56,40,10
4641,18,9,0
4642,66,57,0
4643,41,26,0
4644,57,39,2
4645,139,52,4
4646,84,46,0
4647,93,60,0
4648,24,16,4
4649,59,2,0
4650,135,68,1
4651,60,47,0
4652,85,56,10
4653,153,62,1
4654,237,106,0
4655,22,19,0
4656,23,20,0
4657,168,58,1
4658,37,32,0
4659,110,65,7
4660,168,72,0
4661,42,31,5
4662,65,48,0
4663,253,210,30
4664,152,183,3
4665,406,2858,0
4666,121,2,0
4667,12,10,2
4668,108,66,0
4669,18,8,3
4670,3,2,1
4671,41,37,0
4672,162,64,8
4673,82,26,0
4674,50,13,0
4675,91,44,0
4676,69,0,0
4677,78,0,0
4678,228,158,9
4679,50,25,0
4680,38,0,0
4681,267,199,0
4682,107,84,1
4683,29,4,0
4684,202,66,10
4685,29,18,0
4686,139,143,21
4687,74,72,0
4688,44,32,0
4689,31,18,3
4690,70,45,4
4691,218,104,16
4692,21,13,0
4693,72,47,0
4694,49,35,8
4695,705,140,29
4696,110,37,1
4697,111,71,6
4698,101,64,6
4699,46,36,0
4700,60,45,0
4701,171,79,7
4702,72,53,0
4703,140,89,6
4704,79,53,0
4705,36,22,0
4706,103,91,3
4707,435,259,0
4708,86,25,2
4709,55,47,0
4710,241,143,0
4711,16,11,1
4712,64,48,0
4713,97,66,11
4714,62,36,0
4715,296,231,0
4716,241,144,0
4717,176,36,1
4718,49,37,0
4719,81,1,0
4720,42,16,0
4721,30,1,0
4722,90,57,5
4723,34,1,0
4724,100,1,0
4725,125,94,0
4726,35,1,0
4727,97,77,2
4728,194,150,11
4729,63,45,0
4730,96,25,2
4731,29,26,0
4732,31,1,0
4733,27,19,0
4734,15,1,0
